person_id,default_name,historical_period_name,historical_period_id
6729,Lobzang Tenpa Dargye,17th Century,65
11731,Ngawang Trinle,17th Century,65
13168,Lobzang Jamyang,17th Century,65
10623,Sonam Gyatso,17th Century,65
4225,Jamyang Namkha Pelzang,17th Century,65
4227,Sanggye Tendzin,17th Century,65
6580,Ngawang Konchok Nyima,17th Century,65
1564,Samten Gyatso,17th Century,65
4493,Ngawang Namkha Zangpo,17th Century,65
3173,Gendun Puntsok,17th Century,65
6635,Sherab Tashi,17th Century,65
5927,Chokyi Gyeltsen,17th Century,65
12340,Lekshe Mawai Nyima,17th Century,65
4224,Pelchok Gyeltsen,17th Century,65
2665,Tsuklak Gyatso,17th Century,65
7718,Sheja Zangpo,17th Century,65
2442,Sumpa Damcho Gyatso,17th Century,65
6161,Lobzang Nyima,17th Century,65
7676,Damcho Pekar,17th Century,65
2926,Lobzang Samten,17th Century,65
4490,Pelden Drakpa,17th Century,65
2180,Lobzang Yeshe,17th Century,65
9750,Sherab Puntsok,17th Century,65
13107,Lobzang Puntsok Namgyel,17th Century,65
13071,Drakpa Lekdrub,17th Century,65
9062,Peljor Lhundrub,17th Century,65
10613,Ngawang Kunga Wanggyel,17th Century,65
9839,Lobzang Chokyi Gyeltsen,17th Century,65
9030,Gyurme Dechen,17th Century,65
9158,Garwang Dorje,17th Century,65
10422,Khyungdrak Dorje,17th Century,65
9297,Pema Dechen Lingpa,17th Century,65
8975,Ngakgi Wangpo,17th Century,65
11572,Jatson Nyingpo,17th Century,65
4080,Konchok Chodrak,17th Century,65
2336,Kunga Puntsok,17th Century,65
13513,Lachen Chemchok,17th Century,65
7681,Lhundrub Gyatso,17th Century,65
13531,Yungdrung Tendzin,17th Century,65
13106,Konchok Tendzin,17th Century,65
13108,Lobzang Tendzin Trinle,17th Century,65
13544,Menjangma,17th Century,65
3010,Lekden Dorje,17th Century,65
10644,Sanggye Puntsok,17th Century,65
5641,Deumar Geshe Tendzin Puntsok,17th Century,65
13512,Ponchen Lhuntub,17th Century,65
13515,Orgyen Tashi,17th Century,65
13528,Kunga Rinchen,17th Century,65
13514,Lupel,17th Century,65
6499,Tenpa Tsering,17th Century,65
13543,Lhagyari Lobzang Tutob Chogyel,17th Century,65
6342,Kelzang Wangchuk,17th Century,65
6346,Makzor Gonpo,17th Century,65
6343,Tashi Rabten,17th Century,65
3109,Lobzang Chodrak,17th Century,65
5331,Lobzang Gyatso,17th Century,65
5985,Chakpa Chopel,17th Century,65
13547,Ngawang Trinle Gyatso,17th Century,65
11575,Tenpa Rabgye,17th Century,65
7803,Jamgon Ngawang Gyeltsen,17th Century,65
3758,Ngawang Lobzang Choden,17th Century,65
5899,Lobzang Rabten,17th Century,65
3225,Ngawang Chokyi Gyatso,17th Century,65
13097,Ngawang Chojor Zangpo,17th Century,65
1575,Gyelwa Gyatso,17th Century,65
2755,Ngawang Sonam Gyatso,17th Century,65
9873,Dogyu Gyatso,17th Century,65
9579,Jigme Gyelwai Nyugu,17th Century,65
8097,Sanggye Rinchen,17th Century,65
2327,Lobzang Donyo,17th Century,65
2662,Choying Dorje,17th Century,65
10536,Taktsang Repa Ngawang Gyatso,17th Century,65
3085,Yonten Gyatso,17th Century,65
6264,Lobsang Jamyang,17th Century,65
6648,Lobzang Gyeltsen,17th Century,65
8543,Tsondru Gyatso,17th Century,65
2392,Lobzang Dorje,17th Century,65
4150,Kunga Rinchen Gyatso,17th Century,65
8616,Jangchub Dorje,17th Century,65
13197,Chowang Dorje Dzinpa,17th Century,65
13217,Ngawang Rinchen,17th Century,65
13220,Tagu Nyima Gyeltsen,17th Century,65
13221,Dampa Lodro Gyeltsen,17th Century,65
13222,Yungdrung Yeshe,17th Century,65
13225,Tokden Yungdrung Gyeltsen,17th Century,65
9052,Tashi Tobgyel,17th Century,65
6065,Ngawang Lobzang Gyatso,17th Century,65
3789,Sanggye Jungne,17th Century,65
3791,Zhiwa Zangpo,17th Century,65
9126,Pema Rigdzin,17th Century,65
2436,Lobzang Dondrub,17th Century,65
9169,Pema Trinle,17th Century,65
1869,Lodro Namgyel,17th Century,65
10548,Ngawang Chodrak,17th Century,65
13597,Dawo Wangmo,17th Century,65
13614,Depa Norbu,17th Century,65
6874,Sonam Chopel,17th Century,65
4494,Lobzang Drime,17th Century,65
4220,Kunga Sonam Lhundrub,17th Century,65
9753,Shar Kelden Gyatso,17th Century,65
13511,Jampa Puntsok,17th Century,65
13068,Drakpa Gyeltsen,17th Century,65
3040,Drakpa Gyeltsen,17th Century,65
4092,Damcho Pelwa,17th Century,65
4265,Tsultrim Chopel,17th Century,65
8105,Drakpa Gyatso,17th Century,65
4276,Konchok Chopel,17th Century,65
2814,Tenzin Lekshe,17th Century,65
2952,Gendun Rinchen Gyeltsen,17th Century,65
5871,Tsangyang Gyatso,17th Century,65
6668,Nyima Drakpa,17th Century,65
11183,Jetsunma Kunga Trinle Wangmo,17th Century,65
11618,Ngawang Trinle Zangpo,17th Century,65
8107,Tenpa Gyeltsen,17th Century,65
8108,Pelden Gyeltsen,17th Century,65
6345,Lobzang Dondrub,17th Century,65
6344,Tsewang Dondrub,17th Century,65
9213,Tenpai Gyeltsen,17th Century,65
13174,Bondrong Tenpa Wozer,17th Century,65
2441,Drakpa Wozer,17th Century,65
