biography_id,person_id,initial_approval_date,published_display_date
1230,10699,2019-12-20 20:23:57,December 2019
1232,13634,2019-12-23 18:07:08,December 2019
1231,13633,2019-12-23 18:07:09,December 2019
1233,3660,2020-01-06 20:35:42,January 2019
1234,13635,2020-01-07 16:05:53,January 2020
1235,13636,2020-01-07 17:04:07,January 2020
1236,13638,2020-01-08 17:40:45,January 2020
1237,13642,2020-01-08 17:40:45,January 2020
1238,6374,2020-01-10 17:19:55,January 2020
1239,4622,2020-01-17 16:44:41,January 2020
1240,6733,2020-02-24 18:07:12,February 2020
1241,5386,2020-02-28 17:18:13,February 2020
1243,5820,2020-03-30 17:28:00,March 2020
1244,6441,2020-03-30 19:17:52,March 2020
1246,5822,2020-03-31 15:42:05,March 2020
1245,7090,2020-03-31 15:42:09,March 2020
1247,1370,2020-05-11 14:41:10,May 2020
1248,13648,2020-05-27 12:17:34,May 2020
1249,5312,2020-06-12 19:24:20,June 2020
1250,8354,2020-07-03 19:29:32,July 2020
1251,7473,2020-07-08 17:15:06,July 2020
1252,13650,2020-07-13 16:24:56,July 2020
1253,12838,2020-07-16 13:41:49,July 2020
1254,7305,2020-07-22 20:23:22,July 2020
1255,9594,2020-07-29 19:06:43,July 2020
1256,13652,2020-08-11 16:15:16,August 2020
1257,13655,2020-08-14 15:28:31,August 2020
1259,5306,2020-10-08 15:57:37,October 2020
1260,11183,2020-10-20 15:04:15,October 2020
1261,10617,2020-10-29 19:35:34,October 2020
1262,8730,2020-11-12 19:58:52,November 2020
596,12547,2021-01-01 0:00:00,January 2021
1263,11231,2021-01-10 15:58:41,January 2021
1264,2882,2021-01-14 22:15:35,January 2021
1265,12180,2021-02-02 20:22:10,February 2021
1266,7929,2021-02-15 20:37:47,February 2021
1267,6194,2021-02-16 15:54:18,February 2021
1268,7007,2021-03-10 18:04:05,March 2021
1269,13666,2021-03-16 15:25:43,March 2021
1270,13654,2021-03-16 18:55:09,March 2021
1271,13659,2021-04-06 19:43:21,April 2021
1272,5824,2021-04-08 18:38:50,April 2021
1273,13653,2021-04-21 14:39:05,April 2021
486,13124,2021-06-01 0:00:00,June 2021
1274,9301,2021-06-02 13:03:47,June 2021
1275,5894,2021-06-05 16:00:17,June 2021
1276,3955,2021-06-07 16:43:36,June 2021
1279,4820,2021-06-07 19:26:47,June 2021
1278,12553,2021-06-07 19:26:52,June 2021
1277,13677,2021-06-07 19:26:57,June 2021
1281,12741,2021-06-08 15:42:45,June 2021
1280,13679,2021-06-08 15:42:47,June 2021
1282,11385,2021-06-14 22:13:52,June 2021
1283,13683,2021-06-21 15:09:27,June 2021
1284,8906,2021-06-28 20:10:10,June 2021
1286,13684,2021-06-28 20:10:11,June 2021
1285,2541,2021-06-28 20:10:13,June 2021
1287,13686,2021-06-30 2:25:18,June 2021
1288,7881,2021-06-30 2:25:20,June 2021
1290,9983,2021-07-01 18:51:30,July 2021
1289,7882,2021-07-01 18:51:32,July 2021
1291,2162,2021-07-07 18:26:29,July 2021
1292,13687,2021-07-14 15:10:45,July 2021
1293,13688,2021-07-16 18:40:44,"July, 2021"
1294,3266,2021-07-26 19:45:39,July 2021
1295,13689,2021-07-27 15:07:16,July 2021
1296,13692,2021-08-11 18:33:17,August 2021
1297,12839,2021-08-14 20:43:48,August 2021
1299,13694,2021-08-31 20:40:06,August 2021
1298,13693,2021-08-31 20:40:07,August 2021
1300,9761,2021-09-28 18:02:11,September 2021
1301,13462,2021-11-22 15:17:51,November 2021
1302,13697,2021-12-14 17:03:25,December 2021
1303,1659,2022-01-19 19:15:18,January 2022
1304,3485,2022-02-22 16:08:04,February 2022
1305,13698,2022-02-23 16:01:48,February 2022
1306,8,2022-03-03 19:28:35,March 2022
1307,13699,2022-03-04 19:36:51,March 2022
1308,13700,2022-03-04 20:18:29,March 2022
1309,9343,2022-03-04 20:45:38,March 2022
1310,13701,2022-03-04 21:19:25,March 2022
1312,13702,2022-03-07 17:22:54,March 2022
1313,13703,2022-03-07 17:22:56,March 2022
1311,11290,2022-03-07 17:22:57,March 2022
1314,13704,2022-03-07 17:22:58,March 2022
1315,13706,2022-03-22 19:23:36,March 2022
1316,5805,2022-03-22 20:24:13,March 2022
1317,8507,2022-05-02 19:10:30,May 2022
1318,12500,2022-05-05 14:47:21,May 2022
1319,13707,2022-05-05 18:53:23,May 2022
1321,12743,2022-05-09 15:35:03,May 2022
1320,2069,2022-05-09 15:35:05,May 2022
1322,12742,2022-05-09 15:35:06,May 2022
1323,9047,2022-06-01 19:29:40,May 2022
1324,12171,2022-06-01 19:29:41,June 2022
1325,2418,2022-06-15 13:26:31,June 2022
1326,13718,2022-06-27 15:29:25,June 2022
1328,13720,2022-06-27 15:29:25,June 2022
1327,13719,2022-06-27 15:29:26,June 2022
1329,13721,2022-06-27 15:29:27,June 2022
1330,10355,2022-06-28 16:51:07,June 2022
1332,13723,2022-06-30 19:42:44,June 2022
1333,13724,2022-06-30 19:42:48,June 2022
1331,13722,2022-06-30 19:42:51,June 2022
1334,9289,2022-06-30 20:05:17,June 2022
1335,13625,2022-06-30 20:46:09,June 2022
1336,13725,2022-06-30 21:01:11,June 2022
1340,13731,2022-07-01 0:00:00,July 2022
1339,7525,2022-07-26 16:36:39,July 2022
1338,12403,2022-07-26 16:36:40,July 2022
1337,6076,2022-07-26 16:36:41,July 2022
1343,8156,2022-11-02 11:50:27,November 2022
1342,13738,2022-11-02 11:50:28,November 2022
1341,13737,2022-11-02 11:50:29,November 2022
1344,13740,2022-11-17 16:57:12,November 2022
1346,13744,2022-12-01 13:21:50,December 2022
1347,13747,2023-01-10 22:35:12,January 2023
1349,13749,2023-01-10 22:35:13,January 2023
1350,13750,2023-01-10 22:35:13,January 2023
1348,13748,2023-01-10 22:35:14,January 2023
1351,13773,2023-01-20 16:14:33,January 2023
1352,7297,2023-03-01 16:00:06,March 2023
1353,3822,2023-03-13 20:04:10,March 2023
1354,13745,2023-03-20 16:18:27,March 2023
1355,13805,2023-03-22 20:03:09,March 2023
1356,13788,2023-03-23 19:32:13,March 2023
1357,13787,2023-03-23 19:55:43,March 2023
1358,13803,2023-03-23 20:23:24,March 2023
1359,13794,2023-03-23 20:47:21,March 2023
1360,12479,2023-03-24 16:18:44,March 2023
1361,13809,2023-04-12 18:28:56,April 2023
1364,13249,2023-04-20 19:48:35,April 2023
1363,10203,2023-04-20 19:48:38,April 2023
1362,12745,2023-04-20 19:48:39,April 2023
1366,13797,2023-04-24 15:57:37,April 2023
1368,13796,2023-04-24 15:57:39,April 2023
1367,13795,2023-04-24 15:57:41,April 2023
1365,13246,2023-04-24 15:57:42,April 2023
1369,13708,2023-05-11 13:36:28,May 2023
1370,13810,2023-05-12 15:48:00,May 2023
1371,2945,2023-05-18 14:48:52,May 2023
1372,11158,2023-06-05 22:00:34,June 2023
1375,12613,2023-06-05 22:00:34,June 2023
1373,13806,2023-06-05 22:00:36,June 2023
1377,13798,2023-06-05 22:00:38,June 2023
1374,13793,2023-06-05 22:00:39,June 2023
1376,13647,2023-06-05 22:00:39,June 2023
1379,13789,2023-06-06 15:03:29,June 2023
1380,4310,2023-06-06 15:03:29,June 2023
1378,13248,2023-06-06 15:03:30,June 2023
1381,13811,2023-06-07 20:07:23,June 2023
1382,13812,2023-06-15 13:03:24,June 2023
1383,13690,2023-06-15 16:15:34,June 2023
1384,12981,2023-06-16 20:01:01,June 2023
1388,8454,2023-06-21 14:05:25,June 2023
1386,8456,2023-06-21 14:05:26,June 2023
1387,8455,2023-06-21 14:05:26,June 2023
1385,13815,2023-06-21 14:05:27,June 2023
1389,1721,2023-07-06 14:51:48,July 2023
1390,1719,2023-07-06 14:51:48,July 2023
1391,1720,2023-07-06 14:51:49,July 2023
1392,3627,2023-07-07 20:46:23,July 2023
1393,13816,2023-07-18 21:15:32,July 2023
1394,12439,2023-08-01 19:18:48,August 2023
1397,13791,2023-08-14 17:23:03,August 2023
1396,13790,2023-08-14 17:23:04,August 2023
1395,13817,2023-08-14 17:23:06,August 2023
1398,11428,2023-08-17 15:55:11,August 2023
1399,13819,2023-08-24 16:00:17,August 2023
1401,10319,2023-08-24 16:00:18,August 2023
1400,10320,2023-08-24 16:00:21,August 2023
1402,13820,2023-08-25 16:54:31,August 2023
1403,8972,2023-08-30 16:53:34,August 2023
1408,13825,2023-08-31 16:29:12,August 2023
1407,13824,2023-08-31 16:29:15,August 2023
1406,13823,2023-08-31 16:29:18,August 2023
1404,13821,2023-08-31 16:29:19,August 2023
1405,13822,2023-08-31 16:29:19,August 2023
1409,2424,2023-09-08 21:15:16,September 2023
1410,13828,2023-10-17 16:26:13,October 2023
1411,11437,2023-10-19 12:37:49,October 2023
1412,13836,2023-10-23 19:01:27,October 2023
1416,13840,2023-10-23 19:01:31,October 2023
1418,13842,2023-10-23 19:01:35,October 2023
1417,13841,2023-10-23 19:01:40,October 2023
1415,13839,2023-10-23 19:01:44,October 2023
1414,13838,2023-10-23 19:01:46,October 2023
1413,13837,2023-10-23 19:01:49,October 2023
1419,13843,2023-10-27 14:51:42,October 2023
1420,9895,2023-11-06 20:48:56,November 2023
1421,13850,2023-11-14 15:17:03,November 2023
1422,4691,2023-12-01 22:00:19,December 2023
1423,9105,2023-12-11 15:04:43,December 2023
1424,13853,2023-12-18 21:12:08,December 2023
1427,13856,2024-01-08 15:17:28,January 2024
1428,13857,2024-01-08 15:17:29,January 2024
1430,13859,2024-01-08 15:17:29,January 2024
1429,13858,2024-01-08 15:17:32,January 2024
1425,13855,2024-01-08 15:17:36,January 2024
1426,9764,2024-01-08 15:17:37,January 2024
1431,3436,2024-01-10 17:54:28,January 2024
1434,13861,2024-01-18 21:56:20,January 2024
1435,13862,2024-01-18 21:56:23,January 2024
1432,13860,2024-01-18 21:56:26,January 2024
1433,10647,2024-01-18 21:56:26,January 2024
1436,8592,2024-01-23 17:47:36,January 2024
1437,7254,2024-01-23 17:48:04,January 2024
1438,2992,2024-01-24 21:58:09,January 2024
1439,13863,2024-01-25 17:47:59,January 2024
1441,3417,2024-01-26 17:24:19,January 2024
1442,40,2024-01-26 21:00:43,January 2024
1445,13866,2024-01-29 22:07:40,January 2024
1444,13865,2024-01-29 22:08:03,January 2024
1447,13868,2024-01-29 22:08:15,January 2024
1446,13867,2024-01-29 22:08:22,January 2024
1443,13864,2024-01-29 22:08:34,January 2024
1448,13869,2024-02-02 20:44:25,February 2024
1449,13870,2024-02-05 18:21:32,February 2024
1450,9083,2024-02-06 15:13:37,February 2024
1451,10019,2024-02-12 19:20:30,February 2024
1440,12982,2024-02-12 19:37:36,February 2024
1452,13877,2024-02-20 20:53:41,February 2024
1453,13878,2024-02-20 20:53:41,February 2024
1454,13879,2024-03-05 15:59:49,March 2024
1455,2918,2024-03-11 14:50:56,March 2024
1456,13882,2024-04-10 15:03:52,April 2024
1457,13883,2024-04-15 20:23:50,April 2024
1458,13884,2024-04-24 12:43:20,April 2024
1459,13885,2024-05-24 14:07:48,May 2024
1460,12980,2024-05-28 21:22:26,May 2024
1461,13888,2024-06-18 16:02:49,June 2024
