person_id,name_variant_text,language_encoding_tag_id,language_encoding_tag_id
6982,smin gling ngag dbang dpal bzang,bo-x-ewts,1
6982,Minling Ngawang Pelzang,en,2
6997,dga' ldan khri pa 14 rin chen 'od zer,bo-x-ewts,1
6997,dga' ldan khri chen 14 rin chen 'od zer,bo-x-ewts,1
6997,byang rtse rin chen 'od zer,bo-x-ewts,1
6997,Jangtse Rinchen Wozer ,en,2
6997,Ganden Trichen 14 Rinchen Wozer ,en,2
6997,Ganden Tripa 14 Rinchen Wozer ,en,2
7007,Ganden Tripa 97 Tubten Lungtok Namgyel Trinle,en,2
7007,Yongdzin Ling Rinpoche Tubten Lungtok Namgyel Trinle,en,2
7007,yongs 'dzin gling rin po che thub bstan lung rtogs rnam rgyal 'phrin las,bo-x-ewts,1
7007,khri 97 thub bstan lung rtogs rnam rgyal 'phrin las,bo-x-ewts,1
7007,Tubten Lungtok Namgyel Trinle,en,2
7024,chos 'bar,bo-x-ewts,1
7024,Chobar,en,2
7024,dgon pa ba chos 'bar,bo-x-ewts,1
7024,Gonpawa Chobar,en,2
7024,Zhang Chobar,en,2
7024,zhang chos 'bar,bo-x-ewts,1
7024,zhang dgon pa ba,bo-x-ewts,1
7024,Zhang Gonpawa,en,2
7038,bsod nams grags pa,bo-x-ewts,1
7038,bri gung dbon bsod nams grags pa,bo-x-ewts,1
7038,Sonam Drakpa,en,2
7038,Drigung Won Sonam Drakpa,en,2
7040,rin chen dpal gyi rgyal mtshan,bo-x-ewts,1
7040,bdag po dbang,bo-x-ewts,1
7040,bri gung pa rin chen dpal gyi rgyal mtshan,bo-x-ewts,1
7040,dpal gyi rgyal mtshan bdag po dbang,bo-x-ewts,1
7040,Dakpo Wang,en,2
7040,Chime Drubpa Nganye Dakpo Wang,en,2
7040,chi med grub pa mnga brnyes bdag po dbang,bo-x-ewts,1
7040,Rinchen Wanggi Gyelpo,en,2
7040,Rinchen Pelgyi Gyeltsen,en,2
7040,rin chen dbang gyi rgyal po,bo-x-ewts,1
7040,bdag po dbang rin chen dbang rgyal,bo-x-ewts,1
7040,Dakpo Wang Rinchen Wangyel,en,2
7053,kun dga' rin chen,bo-x-ewts,1
7053,sngags 'chang chen po ngag dbang kun dga' rin chen,bo-x-ewts,1
7053,Sakya Trichen 23 Kunga Rinchen,en,2
7053,sa skya khri chen 23 kun dga' rin chen,bo-x-ewts,1
7053,Kunga Rinchen,en,2
7053,Ngakchang Chenpo Ngawang Kunga Rinchen,en,2
7064,jam dbyangs kun dga' bsod nams grags pa rgyal mtshan,bo-x-ewts,1
7064,jam pa'i rdo rje,bo-x-ewts,1
7064,sa skya khri chen 22 'jam pa'i rdo rje,bo-x-ewts,1
7064,sa skya lo tsA ba kun dga' bsod nams,bo-x-ewts,1
7064,rdo rje rgya sog bkra shis rgyal mtshan,bo-x-ewts,1
7064,Jamyang Kunga Sonam Drakpa Gyeltsen,en,2
7064,Jampai Dorje,en,2
7064,Dorje Gyasok Tashi Gyeltsen,en,2
7064,Sakya Trichen 22 Jampai Dorje,en,2
7069,khal kha rje btsun dam pa 02 blo bzang bstan pa'i sgron me,bo-x-ewts,1
7083,dga' ldan khri pa 26 dam chos dpal 'bar,bo-x-ewts,1
7083,gtsang stod dam chos dpal 'bar,bo-x-ewts,1
7083,dga' ldan khri chen 26 dam chos dpal 'bar,bo-x-ewts,1
7083,Ganden Tripa 26 Damcho Pelbar,en,2
7083,Ganden Trichen 26 Damcho Pelbar,en,2
7083,Tsangto Damcho Pelbar,en,2
7083,Trichen Damcho Pelbar,en,2
7083,khri chen dam chos dpal 'bar,bo-x-ewts,1
7090,gtsang pa rin chen nam mkha' rdo rje,bo-x-ewts,1
7090,bya yul gdan rabs 02 rin chen nam mkha' rdo rje,bo-x-ewts,1
7090,Tsangpa Rinchen Namkha Dorje,en,2
7093,Tripa 07 Lodro Tenpa,en,2
7093,gtsang blo gros brtan pa,bo-x-ewts,1
7093,khri 07 blo gros brtan pa,bo-x-ewts,1
7093,Tsang Lodro Tenpa,en,2
7093,dga' ldan khri chen 07 blo gros brtan pa,bo-x-ewts,1
7093,dga' ldan khri pa 07 blo gros brtan pa,bo-x-ewts,1
7093,Ganden Trichen 07 Lodro Tenpa,en,2
7093,Ganden Tripa 07 Lodro Tenpa,en,2
7105,gtsos ngag dbang 'phrin las,bo-x-ewts,1
7105,Tso Ngawang Trinle,en,2
7107,ngag dbang blo bzang bstan pa'i rgyal mtshan,bo-x-ewts,1
7107,gung thang ngag dbang bstan pa'i rgyal mtshan,bo-x-ewts,1
7107,Gungtang Ngawang Tenpai Gyeltsen ,en,2
7107,Ngawang Lobzang Tenpai Gyeltsen ,en,2
7107,tshang sras dgyes pa'i rdo rje,bo-x-ewts,1
7107,Tsangse Gyepai Dorje ,en,2
7107,Ngawang Tenpai Gyeltsen ,en,2
7107,bla brang khri pa 05 ngag dbang bstan pa'i rgyal mtshan,bo-x-ewts,1
7107,bla brang khri pa 08 ngag dbang bstan pa'i rgyal mtshan,bo-x-ewts,1
7107,Labrang Tripa 05 Nawang Tenpai Gyeltsen,en,2
7107,Labrang Tripa 08 Nawang Tenpai Gyeltsen,en,2
7113,dri med shes rab,bo-x-ewts,1
7113,Tsen Khawoche Drime Sherab,en,2
7113,Drime Sherab,en,2
7113,dri med shes rab,bo-x-ewts,1
7114,gra pa mngon shes,bo-x-ewts,1
7130,ban sgar ba 'jam dpal bzang po,bo-x-ewts,1
7130,Bengarwa Jampel Zangpo,en,2
7152,Katokpa Yeshe Bum,en,2
7152,kaH thog pa ye shes 'bum,bo-x-ewts,1
7152,dbu 'od ba ye shes 'bum pa,bo-x-ewts,1
7152,U-wod Yeshe Bum ,en,2
7162,khu re chos rje ngag dbang mkhas grub,bo-x-ewts,1
7162,kye rdor mkhan po ngag dbang mkhas grub,bo-x-ewts,1
7162,ngag dbang blo bzang mkhas grub,bo-x-ewts,1
7162,khal kha mkhan po ngag dbang blo bzang mkhas grub,bo-x-ewts,1
7162,wa gindra pa Tu si dhi,bo-x-ewts,1
7162,Khalkha Khenpo Ngawang Lobzang Khedrub,en,2
7162,Khure Choje Ngawang Khedrub,en,2
7162,Kyedor Khenpo,en,2
7162,Ngawang Lobzang Khedrub,en,2
7162,Khenpo Nomon Han Ngawang Lobzang Khedrub,en,2
7162,mkhan po no mon han ngag dbang blo bzang mkhas grub,bo-x-ewts,1
7162,Vāgindra paṭusiddhi,sa-x-iast,3
7162,wAg in+dra paTu sid+dhi,bo-x-ewts,1
7162,Agvangqayidub,en,2
7162,Agvaankhaiduv,en,2
7162,Agwang Cayidub,en,2
7162,Agwang Qayidub,en,2
7164,Zhikpo Lingpa,en,2
7164,gro 'dul gling pa,bo-x-ewts,1
7164,zhig po gling pa,bo-x-ewts,1
7164,rin chen dpal bzang po,bo-x-ewts,1
7164,Drodul Lingpa,en,2
7164,Rinchen Pelzangpo,en,2
7169,shar gdong 05 blo bzang bshad sgrub rgya mtsho,bo-x-ewts,1
7170,blo bzang bkra shis rab rgyas bstan pa'i rgya mtsho,bo-x-ewts,1
7170,Lobzang Tashi Rabgye Tenpai Gyatso,en,2
7171,bse tshang 04 blo bzang bkra shis bstan pa'i rgyal mtshan,bo-x-ewts,1
7172,Ngawang Tashi Trinle Gyatso,en,2
7172,ngag dbang bkra shis 'phrin las rgya mtsho,bo-x-ewts,1
7182,blo bzang lhun grub,bo-x-ewts,1
7182,dga' ldan khri chen 74 blo bzang lhun grub,bo-x-ewts,1
7182,cog tse ba blo bzang lhun grub,bo-x-ewts,1
7182,dga' ldan khri pa 74 blo bzang lhun grub,bo-x-ewts,1
7182,Ganden Trichen 74 Lobzang Lhundrub,en,2
7182,Ganden Tripa 74 Lobzang Lhundrub,en,2
7182,Choktsewa Lobzang Lhundrub ,en,2
7182,Jangtse Lobzang Lhundrub ,en,2
7182,byang rtse blo bzang lhun grub,bo-x-ewts,1
7182,Kyungro Lobzang Lhundrub ,en,2
7182,khyung ro blo bzang lhun grub,bo-x-ewts,1
7182,rgyal rong khri sprul 01 blo bzang lhun grub,bo-x-ewts,1
7182,Gyelrong Tritul 01 Lobzang Lhundrub ,en,2
7182,Katub Bum ,en,2
7182,dka' thub 'bum,bo-x-ewts,1
7230,Gungru Gyeltsen Zangpo,en,2
7230,gung ru rgyal mtshan bzang po,bo-x-ewts,1
7230,dga' ldan khri pa 18 rgyal mtshan bzang po,bo-x-ewts,1
7230,dga' ldan khri chen 18 rgyal mtshan bzang po,bo-x-ewts,1
7230,Jeri Gyeltsen Zangpo,en,2
7230,Ganden Trichen 18 Gyeltsen Zangpo,en,2
7230,Ganden Tripa 18 Gyeltsen Zangpo,en,2
7230,bye ri rgyal mtshan bzang po,bo-x-ewts,1
7230,Gyuchen Gyeltsen Zangpo,en,2
7230,rgyud chen rgyal mtshan bzang po,bo-x-ewts,1
7232,Lodro Sengge,en,2
7232,mus srad pa blo gros rin chen seng+ge,bo-x-ewts,1
7232,blo gros seng+ge,bo-x-ewts,1
7232,Musepa Lodro Rinchen Sengge,en,2
7232,Tsang Kunkhyen Lodro Rinchen Sengge,en,2
7232,gtsang kun mkhyen blo gros rin chen seng+ge,bo-x-ewts,1
7240,Sera Jetsun Chokyi Gyeltsen,en,2
7240,se ra rje btsun chos kyi rgyal mtshan,bo-x-ewts,1
7240,se ra mkhan rabs 12 chos kyi rgyal mtshan,bo-x-ewts,1
7240,Sera Khenrab 12 Chokyi Gyeltsen,en,2
7272,thub bstan dge legs rgya mtsho,bo-x-ewts,1
7272,Tubten Gelek Gyatso,en,2
7294,Nyelton Peljor Lhundrub,en,2
7294,gnyan ston dpal 'byor lhun grub,bo-x-ewts,1
7294,gnyal ston dpal 'byor lhun grub,bo-x-ewts,1
7294,Drati Nyelton Peljor Lhundrub,en,2
7305,stod byang sems shes rab bzang po,bo-x-ewts,1
7305,se ra rje shes rab bzang po,bo-x-ewts,1
7305,Sera Je Sherab Zangpo,en,2
7305,stod shes rab bzang po,bo-x-ewts,1
7305,To Sherab Zangpo,en,2
7305,To Jangsem Sherab Zangpo,en,2
7305,byang sems sher bzang,bo-x-ewts,1
7305,Jangsem Sherzang,en,2
7305,to sher bzang,bo-x-ewts,1
7305,To Sherzang,en,2
7326,dran pa ye shes grags pa,bo-x-ewts,1
7326,smr ti jnyA na kIr ti,bo-x-ewts,1
7348,blo gros rgyal mtshan dpal bzang po,bo-x-ewts,1
7348,sa skya pa bdag chen blo gros rgyal mtshan,bo-x-ewts,1
7348,rgya gar ba blo gros rgyal mtshan,bo-x-ewts,1
7348,Dakchen Lodro Gyeltsen,en,2
7348,bdag chen blo gros rgyal mtshan,bo-x-ewts,1
7348,Lodro Gyeltsen Pelzangpo,en,2
7348,Gyagarwa Lodro Gyeltsen,en,2
7348,Sakyapa Dakchen Lodro Gyeltsen,en,2
7370,bum phrag gsum pa,bo-x-ewts,1
7370,paN chen 'bum phrag gsum pa rin chen chos kyi dbang po,bo-x-ewts,1
7370,Bumdrak Sumpa,en,2
7370,Paṇchen Bumdrak Sumpa Rinchen Chokyi Wangpo,en,2
7373,shes rab rdo rje,bo-x-ewts,1
7373,lce sgom,bo-x-ewts,1
7373,Chegom,en,2
7429,Yarje Orgyen Lingpa,en,2
7429,yar rje o rgyan gling pa,bo-x-ewts,1
7442,gu ru rin po che,bo-x-ewts,1
7442,padmasambhava,sa-x-iast,3
7442,Guru Rinpoche,en,2
7462,Yutok Tashi Gon,en,2
7462,g.yu thog bkra shis mgon,bo-x-ewts,1
7473,mi dbang mgon po skyabs,bo-x-ewts,1
7473,工布查布,zh-Hani,9
7473,Gonpo Kyab,en,2
7473,Miwang Gonpo Kyab,en,2
7473,Gonbu Chabu,en,2
7473,Gung Gonpo Kyab,en,2
7473,gung mgon po skyabs,bo-x-ewts,1
7473,Gombojav,en,2
7473,γonbuǰab,en,2
7512,bla ma bu chung,bo-x-ewts,1
7512,Lama Buchung,en,2
7523,bshes gnyen,bo-x-ewts,1
7523,bri gung pa don grub rgyal po,bo-x-ewts,1
7523,drung bshes gnyen pa don grub rgyal po,bo-x-ewts,1
7523,bshes gnyen don grub rgyal po,bo-x-ewts,1
7523,Shenyen Dondrub Gyelpo,en,2
7523,Drigungpa Dondrub Gyelpo,en,2
7523,Shenyen,en,2
7523,Drung Shenyen Dondrub Gyelpo,en,2
7525,kha chen blo bzang brtson 'grus,bo-x-ewts,1
7525,kha ba blo bzang brtson 'grus,bo-x-ewts,1
7525,Khawa Lobzang Tsondru,en,2
7525,Khachen Lobzang Tsondru,en,2
7545,Tawen Lodro Gyeltsen,en,2
7545,sa skya pa tA dben blo gros rgyal mtshan,bo-x-ewts,1
7545,tA dben blo gros rgyal mtshan,bo-x-ewts,1
7545,Sakyapa Tawen Lodro Gyeltsen,en,2
7551,Wonpo Tendzin Norbu,en,2
7551,dbon po bstan 'dzin nor bu,bo-x-ewts,1
7551,Tenga,en,2
7551,bstan li,bo-x-ewts,1
7551,bstan dga',bo-x-ewts,1
7551,Tenli,en,2
7565,thar pa'i rgyal mtshan,bo-x-ewts,1
7565,na kha grub chen thar pa'i rgyal mtshan,bo-x-ewts,1
7565,byams pa bzang po,bo-x-ewts,1
7565,na kha dka' bcu pa,bo-x-ewts,1
7565,Jampa Zangpo,en,2
7565,Nakha Kachupa,en,2
7565,Naka Drubchen Tarpai Gyeltsen,en,2
7565,Tarpai Gyeltsen,en,2
7582,dpal yul grub dbang pad+ma nor bu,bo-x-ewts,1
7582,dpal yul gdan rabs 03 pad+ma nor bu,bo-x-ewts,1
7582,pad nor 01 pad+ma nor bu,bo-x-ewts,1
7582,Pelyul Drubwang Pema Norbu,en,2
7582,First Penor Rinpoche,en,2
7601,brug rje mkhan po 02 bsod nams 'od zer,bo-x-ewts,1
7601,Druk Je Khenpo 02 Sonam Wozer,en,2
7613,rang grol,bo-x-ewts,1
7613,Dondrub Gyal,en,2
7613,Rangdrol,en,2
7622,brug sde srid 04 bstan 'dzin rab rgyas ,bo-x-ewts,1
7622,Druk Desi 04 Tendzin Rabgye ,en,2
7622,rgyal sras bstan 'dzin rab   rgyas,bo-x-ewts,1
7622,Gyelse Tendzin Rabgye,en,2
7622,Druk Lama Tripa 01,en,2
7622,brug bla ma khri pa 01,bo-x-ewts,1
7636,sangs rgyas yel pa,bo-x-ewts,1
7636,Sanggye Yelpa,en,2
7636,yel pa sangs rgyas sgom pa,bo-x-ewts,1
7636,Yelpa Sanggye Gompa,en,2
7637,shes rab seng+ge,bo-x-ewts,1
7637,gro mgon ti shrI ras pa,bo-x-ewts,1
7637,Sherab Sengge,en,2
7637,Drogon Tishri Repa,en,2
7641,spyan snga ras pa dkar po,bo-x-ewts,1
7641,Chennga Repa Karpo,en,2
7641,Sherab Jangchub,en,2
7641,shes rab byang chub,bo-x-ewts,1
7644,Gangteng Tulku 02 Tendzin Lekpai Dondrub ,en,2
7644,sgang steng sprul sku bstan 'dzin legs pa'i don grub,bo-x-ewts,1
7644,pad gling rgyal sras 02,bo-x-ewts,1
7644,Peling Gyelse 02,en,2
7673,chos g.yung,bo-x-ewts,1
7673,Drolgom Choyung,en,2
7673,grol sgom chos g.yung,bo-x-ewts,1
7673,Choyung,en,2
7676,brug rje mkhan po 04 dam chos pad dkar,bo-x-ewts,1
7676,brug rje mkhan po 04 pad dkar lhun grub,bo-x-ewts,1
7676,Druk Je Khenpo 04 Damcho Pekar,en,2
7676,Druk Je Khenpo Pekar Lhundrub,en,2
7681,dpal yul gdan rabs 02 lhun grub rgya mtsho,bo-x-ewts,1
7718,jam dbyangs shes bya bzang po,bo-x-ewts,1
7718,Shabto Jelungpa Khenchen Jampa Sheja Zangpo,en,2
7718,Shabto Dzilungpa Khenchen Jampa Sheja Zangpo,en,2
7718,shab stod rje lung pa mkhan chen byams pa shes bya bzang po,bo-x-ewts,1
7718,shab stod rdzi lung pa mkhan chen byams pa shes bya bzang po,bo-x-ewts,1
7719,kun dga' rgyal mtshan,bo-x-ewts,1
7719,brug rgyal sras sprul sku 02 kun dga' rgyal mtshan,bo-x-ewts,1
7719,rgyal sras ganapati,en,2
7719,Druk Gyelse Tulku 02 Kunga Gyeltsen,en,2
7719,Kunga Gyeltsen,en,2
7719,Gyelse Ganapati,en,2
7732,jigs med skal bzang,bo-x-ewts,1
7732,gzhon nu ye shes rdo rje,bo-x-ewts,1
7732,Zhonnu Yeshe Dorje,en,2
7732,Khungta Jigme Kelzang,en,2
7732,khung rta 'jigs med skal bzang,bo-x-ewts,1
7732,Kyeme Dorje,en,2
7732,skye med rdo rje,bo-x-ewts,1
7732,Dzongngon Tulku,en,2
7732,rdzong sngon sprul sku,bo-x-ewts,1
7736,Katokpa Jangchub Lodro,en,2
7736,sum ston byang chub blo gros,bo-x-ewts,1
7736,Sumton Jangchub Lodro,en,2
7736,kaH thog pa byang chub blo gros,bo-x-ewts,1
7743,dga' ldan khri chen 95 bkra shis stong thun,bo-x-ewts,1
7743,bkra shis stong 'dul,bo-x-ewts,1
7743,bkra shis stong 'dus,bo-x-ewts,1
7743,Tashi Tongdru ,en,2
7743,Tashi Tongdul ,en,2
7743,dga' ldan khri pa 95 bkra shis stong thun,bo-x-ewts,1
7743,Ganden Trichen 95 Tashi Tongtun,en,2
7743,Ganden Tripa 95 Tashi Tongtun,en,2
7767,rgod kyi ldem 'phru can,bo-x-ewts,1
7767,dngos grub rgyal mtshan,bo-x-ewts,1
7767,rgod ldem,bo-x-ewts,1
7767,rgod ldem can,bo-x-ewts,1
7767,Ngodrub Gyeltsen,en,2
7767,Gokyi Demtrulchen,en,2
7767,Godemchen,en,2
7767,gter chen rig 'dzin rgod kyi ldem 'phru can,bo-x-ewts,1
7767,Terchen Rigdzin Gokyi Demtrulchen,en,2
7775,rgyal mtshan dpal,bo-x-ewts,1
7775,rgyal ba yang dgon pa,bo-x-ewts,1
7775,thugs kyi rdo rje,bo-x-ewts,1
7775,lha gdong pa rgyal mtshan dpal,bo-x-ewts,1
7775,Lhadongpa Gyeltsen Pel,en,2
7775,Gyelwa Yanggonpa,en,2
7775,Tukyi Dorje,en,2
7775,Gyeltsen Pel,en,2
7803,ngag dbang rgyal mtshan,bo-x-ewts,1
7803,se'u la byams mgon 01 ngag dbang rgyal mtshan,bo-x-ewts,1
7803,Ngawang Gyeltsen,en,2
7803,Seula Jamgon 01 Ngawang Gyeltsen,en,2
7815,brug rje mkhan po 09 shAkya rin chen,bo-x-ewts,1
7815,Druk Je Khenpo 09 Shakya Rinchen,en,2
7815,rje mkhan po 09 shAkya rin chen,bo-x-ewts,1
7870,tre hor byams pa chos grags,bo-x-ewts,1
7870,dga ldan khri pa 90 byams pa chos grags,bo-x-ewts,1
7870,brag 'go byams pa chos grags,bo-x-ewts,1
7870,hor brag 'go byams pa chos grags,bo-x-ewts,1
7870,dga ldan khri chen 90 byams pa chos grags,bo-x-ewts,1
7870,Trehor Jampa Chodrak ,en,2
7870,Drakgo Jampa Chodrak ,en,2
7870,Ganden Trichen 90 Jampa Chodrak,en,2
7870,Ganden Tripa 90 Jampa Chodrak,en,2
7870,Hor Drakgo Jampa Chodrak ,en,2
7874,phyogs las shAkya bstan 'dzin,bo-x-ewts,1
7874,zhabs drung gsung sprul 2,bo-x-ewts,1
7874,Chokle Shakya Tendzin,en,2
7874,Zhabdrung Sungtrul 02 Shakya Tendzin,en,2
7874,jam dbyangs shAkya bstan 'dzin,bo-x-ewts,1
7874,Jamyang Shakya Tendzin,en,2
7876,skal bzang mkhyen rab rgya mtsho,bo-x-ewts,1
7876,sde khri 06 skal bzang mkhyen rab rgya mtsho,bo-x-ewts,1
7876,shis tshang gdan rabs 38 skal bzang mkhyen rab rgya mtsho,bo-x-ewts,1
7876,bskal bzang mkhyen rab rgya mtsho,bo-x-ewts,1
7877,sde khri 07 'jam dbyangs bstan pa'i rgyal mtshan,bo-x-ewts,1
7879,gung thang 05 'jam dbyangs   bstan pa'i nyi ma,bo-x-ewts,1
7879,shis tshang gdan rabs 28 'jam   dbyangs bstan pa'i nyi ma,bo-x-ewts,1
7879,Gungtang Jamyang Tenpai Nyima ,en,2
7879,Wangchen Tsering ,en,2
7879,dbang chen tshe ring,bo-x-ewts,1
7879,Gungtang 05 Jamyang Tenpai Nyima,en,2
7881,dbal mang 03 'jam dbyangs bstan 'dzin rgya mtsho,bo-x-ewts,1
7881,dbal mang srid skyong,bo-x-ewts,1
7881,shis tshang gdan rabs 33 'jam dbyangs bstan 'dzin rgya mtsho,bo-x-ewts,1
7881,Belmang Sikyong,en,2
7882,dbal mang srid skyong 'jigs med tshul khrims rnam rgyal,bo-x-ewts,1
7882,Belmang Sikyong Rinpoche Jigme Tsultrim Namgyel,en,2
7882,Sertri Rinpoche Jigme Tsultrim Namgyel,en,2
7895,brug rje mkhan po 12,bo-x-ewts,1
7895,brug rje mkhan po 12 kun dga' rgya mtsho,bo-x-ewts,1
7895,jam dbyangs kun dga' rgya mtsho,bo-x-ewts,1
7895,Druk Je Khenpo 12,en,2
7895,Druk Je Khenpo 12 Kunga Gyatso,en,2
7895,Jamyang Kunga Gyatso,en,2
7918,brug rje mkhan po 16,bo-x-ewts,1
7918,brug rje mkhan po 16 shes rab seng+ge,bo-x-ewts,1
7918,Je Khenpo 16 Sherab Sengge ,en,2
7918,Druk Je Khenpo 16 Sherab Sengge,en,2
7929,gnam gang,bo-x-ewts,1
7929,Namgang,en,2
7929,Chensel,en,2
7929,spyan gsal,bo-x-ewts,1
7937,dpal ldan rgya mtsho,bo-x-ewts,1
7937,hor tshang gser khri 06 blo bzang dpal ldan rgya mtsho,bo-x-ewts,1
7937,shis tshang gdan rabs 44 blo bzang dpal ldan rgya mtsho,bo-x-ewts,1
7937,Pelden Gyatso,en,2
7937,Hortsang Sertri Lobzang Pelden Gyatso ,en,2
7937,Shetsang 44 Lobzang Pelden Gyatso,en,2
7945,snyan dgon sprul sku mdo sngags chos kyi rgya mtsho,bo-x-ewts,1
7945,jam mgon bla ma dgyes pa'i 'bangs 'jam dpal dgyes pa'i blo gros tshangs sras snyems pa'i sde,bo-x-ewts,1
7945,sprul sku gsung rab pa,bo-x-ewts,1
7945,blo bzang mdo sngags chos kyi rgya mtsho,bo-x-ewts,1
7945,thub bstan zla ba bzang po,bo-x-ewts,1
7945,kun bzang bzhad pa'i rdo rje,bo-x-ewts,1
7945,Tubten Dawa Zangpo,en,2
7945,Tulku Sungrab,en,2
7945,Jamgon Lama Gyepai Wang Jampel Gyepai Lodro Tsangse Nyem Paide,en,2
7945,Lobzang Dongak Chokyi Gyatso,en,2
7945,Kunzang Zhepai Dorje,en,2
7945,Nyendon Tulku Dongak Chokyi Gyatso,en,2
8027,dge legs dpal bzang,bo-x-ewts,1
8027,Gelek Pelzang,en,2
8027,khri 03 dge legs dpal bzang,bo-x-ewts,1
8027,mkhas grub rje,bo-x-ewts,1
8027,Khedrubje,en,2
8027,Ganden Tripa 03,en,2
8028,brug rje mkhan po 13,bo-x-ewts,1
8028,brug rje mkhan po 13 yon tan mtha' yas,bo-x-ewts,1
8028,ngag dbang yon tan mtha' yas,bo-x-ewts,1
8028,Druk Je Khenpo 13,en,2
8028,Druk Je Khenpo 13 Yonten Taye,en,2
8028,Ngawang Yonten Taye,en,2
8069,Ling Dondru Gyatso,en,2
8069,gling don grub rgya mtsho,bo-x-ewts,1
8076,chab mdo khri rabs 05 kun dga' dpal ba,bo-x-ewts,1
8076,dpa' shod pa kun dga' dpal ba,bo-x-ewts,1
8076,Pashopa Kunga Pelden,en,2
8076,Chamdo Trirab 05 Kunga Pelwa,en,2
8079,mang thos dpal ldan blo gros,bo-x-ewts,1
8079,se ra dpal blo,bo-x-ewts,1
8079,Mangto Pelden Lodro,en,2
8079,Sera Pello,en,2
8085,kun dga' dpal,bo-x-ewts,1
8085,chab mdo khri rabs kun dga' dpal,bo-x-ewts,1
8085,nyang stong pa kun dga' dpal,bo-x-ewts,1
8085,Nyangtongpa Kunga Pelden,en,2
8086,Tsetang Tseten Gyatso ,en,2
8086,dga' ldan khri pa 23 tshe brtan rgya mtsho,bo-x-ewts,1
8086,Ganden Tripa 23 Tseten Gyatso,en,2
8086,Ganden Trichen 23 Tseten Gyatso,en,2
8086,dga' ldan khri chen 23 tshe brtan rgya mtsho,bo-x-ewts,1
8086,rtse thang tshe brtan rgya mtsho,bo-x-ewts,1
8097,dga' ldan khri pa 27 sangs rgyas rin chen,bo-x-ewts,1
8097,dga' ldan khri chen 27 sangs rgyas rin chen,bo-x-ewts,1
8097,Ganden Tripa 27 Sanggye Rinchen,en,2
8097,Ganden Trichen 27 Sanggye Rinchen,en,2
8099,dga' ldan khri pa 17 rdo rje bzang po,bo-x-ewts,1
8099,khri 17 rdo rje bzang po,bo-x-ewts,1
8099,mi nyag rdo rje bzang po,bo-x-ewts,1
8099,dga' ldan khri chen 17 rdo rje bzang po,bo-x-ewts,1
8099,Ganden Tripa 17 Dorje Zangpo,en,2
8099,Ganden Trichen 17 Dorje Zangpo,en,2
8099,Minyak Dorje Zangpo,en,2
8101,chos rje yar byon pa,bo-x-ewts,1
8101,khyung po ba kun dga' blo gros,bo-x-ewts,1
8101,chab mdo khri rabs kun dga' blo gros,bo-x-ewts,1
8101,rje drung kun dga' blo gros,bo-x-ewts,1
8101,Jedrung Kunga Lodro,en,2
8101,Chamdo Trirab 07 Kunga Lodro,en,2
8101,Choje Yarjonpa,en,2
8101,Khyungpowa Kunga Lodro,en,2
8103,rgyang shod pa shes rab dbang po,bo-x-ewts,1
8103,chab mdo khri rabs 10 shes rab dbang po,bo-x-ewts,1
8103,Gyangshopa Sherab Wangpo,en,2
8103,Chamdo Trirab 10 Jedrung Sherab Wangpo,en,2
8103,Sherab Wangpo,en,2
8105,grags pa rgya mtsho,bo-x-ewts,1
8105,dga' ldan khri pa 33 grags pa rgya mtsho,bo-x-ewts,1
8105,dga' ldan khri chen 33 grags pa rgya mtsho,bo-x-ewts,1
8105,Ganden Trichen 33 Drakpa Gyatso,en,2
8105,Ganden Tripa 33 Drakpa Gyatso,en,2
8105,Gere Drakpa Gyatso ,en,2
8105,dge re grags pa rgya mtsho,bo-x-ewts,1
8105,Rabjampa Drakpa Gyatso ,en,2
8105,rab 'byams pa grags pa rgya mtsho,bo-x-ewts,1
8105,Trichen Drakpa Gyatso,en,2
8105,khri chen grags pa rgya mtsho,bo-x-ewts,1
8106,dga' ldan khri pa 29 bshes gnyen grags pa,bo-x-ewts,1
8106,Ganden Tripa 29 Shenyen Drakpa,en,2
8106,Ganden Trichen 29 Shenyen Drakpa,en,2
8106,dga' ldan khri chen 29 bshes gnyen grags pa,bo-x-ewts,1
8106,co ne bshes gnyen grags pa,bo-x-ewts,1
8106,Chone Shenyen Drakpa ,en,2
8106,Trichen Shenyen Drakpa,en,2
8106,khri chen bshes gnyen grags pa,bo-x-ewts,1
8107,dga' ldan khri pa 38 bstan pa rgyal mtshan,bo-x-ewts,1
8107,gro mda' bstan pa rgyal mtshan,bo-x-ewts,1
8107,dwags po chos rgyal bstan pa rgyal mtshan,bo-x-ewts,1
8107,dga' ldan khri chen 38 bstan pa rgyal mtshan,bo-x-ewts,1
8107,Ganden Tripa 38 Tenpa Gyeltsen,en,2
8107,Ganden Trichen 38 Tenpa Gyeltsen,en,2
8107,Droda Tenpa Gyeltsen ,en,2
8107,Dakpo Chogyel Tenpa Gyeltsen ,en,2
8107,Trichen Tenpa Gyeltsen,en,2
8107,khri chen bstan pa rgyal mtshan,bo-x-ewts,1
8108,dga' ldan khri pa 40 dpal ldan rgyal mtshan,bo-x-ewts,1
8108,mnga' ris pa bstan pa'i rgyal mtshan,bo-x-ewts,1
8108,dga' ldan khri chen 40 dpal ldan rgyal mtshan,bo-x-ewts,1
8108,Ganden Trichen 40 Pelden Gyeltsen,en,2
